"","match_string","COU","YEA","Country.x","ROADpGDP","PKperCap","A.CO","A.NOX","A.NMVOC","A.PM10","A.PM2.5","Year.y","YEAR","GDPperCAP","keyword_sum","any_policy_implemented","Total.Rail.Transport","Passenger.Kilometers","TotPop","air.quality.air.pollution","allocation.quota","authorization.permit","basic.legislation","certification","clean.development.mechanism","data.collection.reporting","dispute.settlement","early.warning.system.emergency.intervention.system","ecosystem.preservation","education","emissions","emissions.trading","energy.conservation.energy.production","enforcement.compliance","environmental.fees.charges","environmental.planning","environmental.security","environmental.standards","framework.law","governance","hazardous.substances","hazardous.waste","inspection","institution","international.agreement.implementation","international.trade","legal.proceedings.administrative.proceedings","liability.compensation","monitoring","offences.penalties","oil","oil.pollution","ozone.layer","policy.planning","polluter.pays.principle","pollution.control","poverty","public.health","registration","renewable.energy","standards","sustainable.development","tax.levy","transboundary.effects","transport.storage","use.restrictions"
"268","KOR2001","KOR",2001,"Korea",1.1371024379809,5.64756174794174,119.906612839921,77.4389054107093,21.3977297448837,4.74452537146061,NA,2001,2001,23323.939012,0,FALSE,59151,267525,47370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269","KOR2002","KOR",2002,"Korea",1.00619683181488,5.14125301710568,125.862508195383,89.8823688432569,22.704970872201,5.29540170643588,NA,2002,2002,24980.72442,0,FALSE,51929,244955,47645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270","KOR2003","KOR",2003,"Korea",1.04885073910048,4.98749269189009,125.476274084091,94.685853027493,22.350709441893,5.59459466384215,NA,2003,2003,25634.049173,0,FALSE,50983,238861,47892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271","KOR2004","KOR",2004,"Korea",0.862410049654505,3.95530644926481,161.033792999374,124.00581504656,28.4263688394862,7.30613427067614,NA,2004,2004,26859.23266,0,FALSE,52749,190183,48083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272","KOR2005","KOR",2005,"Korea",0.775135489710363,4.16683615232956,140.270694270815,109.247636182071,24.5265223454644,6.07463290483567,NA,2005,2005,27957.167749,0,FALSE,54641,200779,48185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273","KOR2006","KOR",2006,"Korea",0.706337850075328,4.21856806639415,144.779458429375,106.690230646132,24.1724202134688,5.66803702670562,NA,2006,2006,29275.212024,0,FALSE,55526,204339,48438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274","KOR2007","KOR",2007,"Korea",0.67225406547595,4.21407443924082,129.682806480859,117.483449127014,22.6393722691779,5.38528693007341,NA,2007,2007,30816.535494,0,FALSE,55730,205158,48684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275","KOR2008","KOR",2008,"Korea",1.51394431975216,6.25135052492101,77.3346492206352,68.4978387138851,14.5710914204657,2.86929999021718,NA,2008,2008,31504.947284,0,FALSE,56766,306660,49055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276","KOR2009","KOR",2009,"Korea",1.79033581246146,6.30297314837349,92.6107388146866,58.3927602634602,13.3000725255561,2.44281542020741,NA,2009,2009,31591.752961,0,FALSE,55489,310787,49308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277","KOR2010","KOR",2010,"Korea",1.24593755162646,7.64545748072809,68.0647301108844,49.9938690344531,9.7816252576789,1.99530244441922,NA,2010,2010,33574.014065,0,FALSE,58381,378863,49554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278","KOR2011","KOR",2011,"Korea",1.02244575916242,7.27552716422693,63.7126340863926,44.300157600229,9.4919582376871,1.79093551654473,1.64771565405513,2011,2011,34544.448645,0,FALSE,63044,363318,49937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279","KOR2012","KOR",2012,"Korea",1.08090715711123,7.07569721115538,62.5623153153153,48.8525709459459,9.5787027027027,1.83289358108108,1.68633558558559,2012,2012,35189.061753,0,FALSE,70079,355200,50200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280","KOR2013","KOR",2013,"Korea",1.09436406249217,7.13732177913502,57.3349517736881,47.0373916700007,9.22012514447334,1.69573411071103,1.56010900791269,2013,2013,36137.841123,0,FALSE,66353,359928,50429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281","KOR2014","KOR",2014,"Korea",0.970989535173799,7.26182828541589,38.726473409567,49.7436714009704,6.81205862432025,1.37968010344191,1.26937730247805,2014,2014,37061.433267,0,FALSE,67860,368516,50747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282","KOR2015","KOR",2015,"Korea",0.993260356392641,7.41044790747819,33.1310607759943,49.8735035472061,6.22701901101459,5.01400191512099,2.0898871692184,2015,2015,37902.361011,0,FALSE,68371,378044,51015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283","KOR2016","KOR",2016,"Korea",0.862627978347747,7.30053887305244,33.4983491290895,62.0495292028487,6.51472457403876,5.46370626793503,2.30599415916281,2016,2016,38864.647702,0,FALSE,86871,373919,51218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284","KOR2017","KOR",2017,"Korea",0.853141615044794,7.43456251703594,31.8985817197149,58.3811083712623,6.17655711345174,5.45223742582243,2.18304708082147,2017,2017,39980.224154,0,FALSE,89964,381854,51362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285","LTU2002","LTU",2002,"Lithuania",0.73338279792305,5.38531489512112,12.4282426011218,6.3925695470823,2.18724442848668,0.24678222645885,0.212986616815877,2002,2002,15008.337915,0,FALSE,498,18542,3443.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286","LTU2003","LTU",2003,"Lithuania",0.834472603911829,6.43473774549347,9.51103252698398,4.76056697438114,1.65243719644157,0.200474370677102,0.171724170231161,2003,2003,16729.451135,0,FALSE,432,21976,3415.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287","LTU2004","LTU",2004,"Lithuania",0.741192703022521,8.56925001665643,6.75099919917758,3.56530617505788,1.17583218839628,0.164425124399599,0.140268984761049,2004,2004,18029.832029,0,FALSE,443,28939,3377.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288","LTU2005","LTU",2005,"Lithuania",0.773192493954392,11.4552294958616,4.92430116920652,2.61478829479769,0.8495683131897,0.124310036784025,0.10501753809774,2005,2005,19743.020617,0,FALSE,428,38060,3322.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289","LTU2006","LTU",2006,"Lithuania",0.948055139475329,13.0752874162553,4.270422379441,2.236968035107,0.702623178177991,0.111890465840253,0.0935352287919542,2006,2006,21547.86754,0,FALSE,431,42755,3269.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290","LTU2007","LTU",2007,"Lithuania",0.947070706531687,13.0873266251848,4.47608603939559,2.43181827056681,0.724594126179385,0.130125888103289,0.108043456123342,2007,2007,24227.398992,0,FALSE,409,42289,3231.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291","LTU2008","LTU",2008,"Lithuania",1.31061708211506,12.8017644754241,4.2669118077327,2.42521256031556,0.670141996165401,0.129435282392595,0.106782155118091,2008,2008,25117.814504,0,FALSE,398,40943,3198.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292","LTU2009","LTU",2009,"Lithuania",1.57698342321597,12.1523935507614,3.69548598079975,2.00643600770091,0.575524481723339,0.108538288732211,0.0888713812212192,2009,2009,21629.513715,12,TRUE,357,38437,3162.916,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"293","LTU2010","LTU",2010,"Lithuania",1.4829399428298,11.2734326419099,3.33217052810952,2.26248746146576,0.520959337457399,0.123830961193688,0.102009745969012,2010,2010,22452.585202,12,TRUE,373,34917,3097.282,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"294","LTU2011","LTU",2011,"Lithuania",1.06296497280913,10.6693437996906,3.00880734585861,2.3731543828154,0.453542419369816,0.12924881097561,0.10619209777764,2011,2011,24352.323145,12,TRUE,389,32308,3028.115,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"295","LTU2012","LTU",2012,"Lithuania",0.721670825023307,12.2425632737159,2.27190984258297,2.05586031595495,0.334162046667396,0.111659623024769,0.0914024273333698,2012,2012,25629.846712,12,TRUE,403,36578,2987.773,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"296","LTU2013","LTU",2013,"Lithuania",0.709405696838327,12.1195974289386,1.74717024423925,1.93603790369916,0.263705128717291,0.11774318481839,0.0986006347988618,2013,2013,26809.672011,12,TRUE,391,35846,2957.689,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"297","LTU2014","LTU",2014,"Lithuania",0.604942164724191,9.2205375384459,2.18880948272801,2.86480044030624,0.341086404874621,0.165608566055182,0.137193736777868,2014,2014,27997.632629,12,TRUE,373,27038,2932.367,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"298","LTU2015","LTU",2015,"Lithuania",0.681527891953176,9.40545490221728,1.93728003477051,2.82612593184979,0.288662273991655,0.161608344923505,0.131838386648122,2015,2015,28834.457522,23,TRUE,361,27322,2904.91,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0
"299","LTU2016","LTU",2016,"Lithuania",0.91369741640032,9.83707379217364,1.7285628185008,2.65139822583732,0.265119491334397,0.154110869962786,0.123817308452951,2016,2016,29938.770971,23,TRUE,396,28215,2868.231,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0
"300","LTU2017","LTU",2017,"Lithuania",0.760112735820965,11.9625810041921,1.24162168638983,2.15831349363086,0.186163838658194,0.12271599243387,0.0964674763410669,2017,2017,31660.56393,23,TRUE,424,33835,2828.403,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0
"301","NLD2000","NLD",2000,"Netherlands",0.382073728946676,9.83002637197036,40.5948046220769,18.5963895805254,6.96203625609219,1.26123771502303,1.06235727197818,2000,2000,45016.747394,0,FALSE,15400,156553,15926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302","NLD2001","NLD",2001,"Netherlands",0.383289650349359,9.78954256512526,41.0584046523176,17.7523105746643,6.29345034153919,1.19188408675668,0.990546793733249,2001,2001,45719.775333,0,FALSE,15500,157083,16046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303","NLD2002","NLD",2002,"Netherlands",0.454765862428839,9.88463681961731,41.0415685880208,17.1469122328929,5.65857916893759,1.12740611550678,0.924970756826853,2002,2002,45526.873243,0,FALSE,15500,159627,16149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304","NLD2003","NLD",2003,"Netherlands",0.453969306370783,9.96610169491525,40.7160204081633,16.6772329931973,5.10219557823129,1.07293707482993,0.870149659863946,2003,2003,45384.148351,0,FALSE,14500,161700,16225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305","NLD2004","NLD",2004,"Netherlands",0.440971421877775,10.2843016828399,38.5325141386333,15.9586917091174,4.38814431856864,1.01163893483986,0.810458527671112,2004,2004,46122.964624,0,FALSE,14079,167449,16282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306","NLD2005","NLD",2005,"Netherlands",0.296977761157994,10.1001225490196,37.7557795115085,16.0939631386728,4.16044456847495,1.0010769622772,0.795831927878957,2005,2005,46959.29277,0,FALSE,14730,164834,16320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307","NLD2006","NLD",2006,"Netherlands",0.282954634879034,10.0104000978833,37.7976900323902,16.4315110676526,4.03849992055247,0.986773745645664,0.778390466295912,2006,2006,48507.269974,0,FALSE,15889,163630,16346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308","NLD2007","NLD",2007,"Netherlands",0.271330975337953,10.1700036625565,36.1116880765883,16.0879981393115,3.95014607004592,0.938249416284025,0.729104948831067,2007,2007,50226.754792,0,FALSE,15546,166605,16382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","NLD2008","NLD",2008,"Netherlands",0.338999811495094,9.92557460780737,36.2063673086819,16.2975954936411,3.93287054326252,0.919241490847607,0.704442843490407,2008,2008,51117.137845,0,FALSE,15313,163236,16446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310","NOR2000","NOR",2000,"Norway",0.462780364263844,12.3166332665331,16.5532248616987,4.22688561666124,2.80912805076472,0.327605759843801,0.209959973966808,2000,2000,54752.008239,0,FALSE,3353,55314,4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311","NOR2001","NOR",2001,"Norway",0.495070876488294,12.5084182543199,14.8151425889521,3.99379034057702,2.52086229920479,0.313708729610541,0.201304429449374,2001,2001,55603.233717,0,FALSE,3272,56463,4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312","NOR2002","NOR",2002,"Norway",0.517584078957024,12.6954605553107,13.1609246684718,3.8160096507672,2.25237988613483,0.302864160244394,0.195109109213358,2002,2002,56109.077567,0,FALSE,2989,57612,4538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313","NOR2003","NOR",2003,"Norway",0.500068937413875,12.7069003285871,11.8000453393556,3.76637879911045,2.02653671108659,0.298971417242747,0.19375299532815,2003,2003,56284.848193,0,FALSE,2896,58007,4565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","NOR2004","NOR",2004,"Norway",0.496647473867165,12.7554442508711,10.5030446109982,3.78418807300292,1.80738510918,0.296187253512711,0.19364280470524,2004,2004,58174.947517,0,FALSE,2683.457775,58573,4592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315","NOR2005","NOR",2005,"Norway",0.580902827539592,12.6192948301968,9.77265383362759,4.07764464594868,1.68591036870704,0.305722312689624,0.204052606318243,2005,2005,59301.944408,0,FALSE,2723.402598,58339,4623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316","NOR2006","NOR",2006,"Norway",0.491746625336879,12.7002789101051,8.68736826812622,4.14486960267586,1.5017780424353,0.319599280356781,0.208263142779918,2006,2006,60230.012444,0,FALSE,2832.39148,59196,4661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317","NOR2007","NOR",2007,"Norway",0.530178879636628,12.9418135485241,7.87656224668953,4.28487087934627,1.35127893277325,0.325997587910014,0.21133050555437,2007,2007,61401.149926,0,FALSE,2957.95521,60943,4709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318","NOR2008","NOR",2008,"Norway",0.62130888507412,13.0249580536913,6.99833347825387,4.21920744569506,1.19677928602483,0.314933835724522,0.201996811748225,2008,2008,60930.224203,0,FALSE,3106.985939,62103,4768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319","NOR2009","NOR",2009,"Norway",0.821736168935405,12.9931662870159,6.30554540673212,3.99248334502104,1.07587324684432,0.296848352033661,0.187098352033661,2009,2009,59121.567819,0,FALSE,3080.143787,62744,4829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320","NOR2010","NOR",2010,"Norway",0.776104047390486,12.8283902638576,6.04588716158041,3.86782744985491,1.00090500334832,0.276885870085143,0.168610398928537,2010,2010,58805.844344,0,FALSE,3134.383471,62718,4889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321","NOR2011","NOR",2011,"Norway",0.749465236134016,12.8610942862911,5.55014980926516,3.83404389256056,0.907232288347122,0.265296243387074,0.158073640916155,2011,2011,58615.670099,0,FALSE,3075.974123,63701,4953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322","NOR2012","NOR",2012,"Norway",0.743597867872845,12.8475791990436,5.13839992556062,3.89933381408765,0.826848376291058,0.259270633665209,0.151234716665116,2012,2012,59408.482566,0,FALSE,3091.569419,64482,5019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323","NOR2013","NOR",2013,"Norway",0.885318093784567,12.8393700787402,4.72406353489513,3.87355451980866,0.753074328468049,0.248454556604931,0.14245247148289,2013,2013,59302.063189,0,FALSE,3260,65224,5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324","NOR2014","NOR",2014,"Norway",0.95553053877192,13.095775744598,4.24617839252003,3.64094505968219,0.669987037890387,0.231066876755905,0.129812852110059,2014,2014,59799.069885,0,FALSE,3440,67273,5137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325","NOR2015","NOR",2015,"Norway",0.969781637518291,13.2541425818882,3.86490485397375,3.41425329631191,0.610752445885243,0.218724069255259,0.120113390222274,2015,2015,60352.716956,0,FALSE,3555,68789,5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326","NOR2016","NOR",2016,"Norway",0.859940582881394,13.225935828877,3.63233276053775,3.22895865763671,0.569713939148893,0.210344283837057,0.113186697665016,2016,2016,60463.531513,0,FALSE,3695,69251,5236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327","NOR2017","NOR",2017,"Norway",0.930099082096541,13.3689596361569,3.33481446674605,3.02633870556217,0.515672138118728,0.200314764415717,0.105692592277598,2017,2017,61387.585181,0,FALSE,3584,70548,5277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328","NZL2017","NZL",2017,"New Zealand",0.401025232181306,9.87343158939165,55.4015080823286,8.80646198971207,11.1160946431151,NA,NA,2017,2017,38698.741551,0,FALSE,544.54,47764.7,4837.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329","POL2000","POL",2000,"Poland",0.516081443064604,4.95015161020494,285.079753333369,45.267300407133,37.0831066308291,2.26013279612194,1.93246606432807,2000,2000,15711.850481,0,FALSE,24092,189373,38256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330","POL2001","POL",2001,"Poland",0.478562841863555,4.90802854827325,232.881082242712,40.2697331639474,31.1190121446492,2.14831676227915,1.81539286342064,2001,2001,15911.675303,0,FALSE,22469,187737,38251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331","POL2002","POL",2002,"Poland",0.467637050362711,4.91407721280603,208.760863041916,36.6947836167665,28.3414350179641,2.01441686227545,1.6924845988024,2002,2002,16243.674854,0,FALSE,20749,187875,38232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332","POL2003","POL",2003,"Poland",0.508671283319178,5.05155125016363,180.030837056348,37.4469129643835,24.7535843560826,2.19437544054233,1.84794720229704,2003,2003,16828.244273,0,FALSE,19638,192944,38195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333","POL2004","POL",2004,"Poland",0.580776637925401,5.18321110529073,166.199867707623,40.5597988832462,22.6332668334218,2.46218024710074,2.07458268273579,2004,2004,17673.707177,0,FALSE,18690,197895,38180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334","POL2005","POL",2005,"Poland",0.717057362001172,5.27934278451823,148.971383768893,45.3215503834413,21.1177801007619,2.46489014469014,2.04627743280471,2005,2005,18302.605697,0,FALSE,18157,201465,38161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335","POL2006","POL",2006,"Poland",0.908185099650101,5.38364103639987,154.28963305389,49.6682446307401,21.8641991923581,2.80442174690315,2.34636743322828,2006,2006,19439.536557,0,FALSE,18552,205289,38132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
